Product Category,Client,Year,Month,Gross Profit,GSV
Laundry Refreshment,Lidl,2021,June,-4.68000118,-4.68000118
Laundry Refreshment,Lidl,2022,June,1833.038476,4323.763464
Laundry Refreshment,Lidl,2020,July,-1.685628838,0
Laundry Refreshment,Lidl,2021,July,-1.906935153,-2.208197475
Laundry Refreshment,Lidl,2022,July,521.5234601,1779.833597
Laundry Refreshment,Lidl,2020,August,1821.986276,2813.396392
Laundry Refreshment,Lidl,2021,August,333.6248274,491.9105081
Laundry Refreshment,Lidl,2022,August,4009.505147,7371.251085
Laundry Refreshment,Lidl,2020,September,-1.040790537,0
Laundry Refreshment,Lidl,2021,September,805.2620005,1543.26745
Laundry Refreshment,Lidl,2022,September,949.0525089,3229.587559
Laundry Refreshment,Lidl,2020,October,702.1624407,1183.890164
Laundry Refreshment,Lidl,2021,October,506.4945227,754.2004106
Laundry Refreshment,Lidl,2020,November,4600.50497,6049.124343
Laundry Refreshment,Lidl,2021,November,0.538258769,0.538258769
Laundry Refreshment,Lidl,2022,November,427.9807291,918.5786351
Laundry Refreshment,Lidl,2020,December,622.574483,1708.496101
Laundry Refreshment,Lidl,2021,December,110.8180639,297.1354989
Laundry Wash,Selgros,2020,January,20100.09357,58052.28542
Laundry Wash,Selgros,2021,January,8167.253867,54250.35103
Laundry Wash,Selgros,2022,January,-5717.38566,13146.43403
Laundry Wash,Selgros,2023,January,3616.619763,64070.32675
Laundry Wash,Selgros,2020,February,5527.485126,23477.13267
Laundry Wash,Selgros,2021,February,-16831.79618,3764.535264
Laundry Wash,Selgros,2022,February,7645.165094,24244.99475
Laundry Wash,Selgros,2023,February,1485.04665,182849.6639
Laundry Wash,Selgros,2020,March,1318.510178,59035.2972
Laundry Wash,Selgros,2021,March,73104.47534,212488.6271
Laundry Wash,Selgros,2022,March,1399.293437,7992.602012
Laundry Wash,Selgros,2023,March,-7900.230347,-4566.805206
Laundry Wash,Selgros,2020,April,-2823.742565,28410.80216
Laundry Wash,Selgros,2021,April,-30392.45425,-17554.89188
Laundry Wash,Selgros,2022,April,32447.8315,40762.95546
Laundry Wash,Selgros,2023,April,-12402.1618,-12402.1618
Laundry Wash,Selgros,2020,May,28875.48967,87396.68292
Laundry Wash,Selgros,2021,May,75380.68972,177642.8341
Laundry Wash,Selgros,2022,May,-1364.834573,7544.569639
Laundry Wash,Selgros,2023,May,-9829.721211,-9829.721211
Laundry Wash,Selgros,2020,June,4367.937501,37960.45109
Laundry Wash,Selgros,2021,June,-24218.05381,69881.02887
Laundry Wash,Selgros,2022,June,16884.22741,29460.69609
Laundry Wash,Selgros,2020,July,25997.91047,54843.94235
Laundry Wash,Selgros,2021,July,-1493.01355,35890.18523
Laundry Wash,Selgros,2022,July,858.1986098,18293.41304
Laundry Wash,Selgros,2020,August,42311.28464,124536.7084
Laundry Wash,Selgros,2021,August,-49523.23831,-27542.32335
Laundry Wash,Selgros,2022,August,12594.33707,23848.62237
Laundry Wash,Selgros,2020,September,5892.363709,54326.53026
Laundry Wash,Selgros,2021,September,-24072.12516,-9457.253195
Laundry Wash,Selgros,2022,September,2279.695278,22440.26322
Laundry Wash,Selgros,2020,October,127657.3704,225274.6023
Laundry Wash,Selgros,2021,October,-2672.720659,16932.08127
Laundry Wash,Selgros,2022,October,-11421.80524,114442.1353
Laundry Wash,Selgros,2020,November,-34678.61628,-14319.26854
Laundry Wash,Selgros,2021,November,-20858.70276,25990.09959
Laundry Wash,Selgros,2022,November,-21730.295,76393.06111
Laundry Wash,Selgros,2020,December,25494.31243,89756.90993
Laundry Wash,Selgros,2021,December,-10815.29612,11950.86928
Laundry Wash,Selgros,2022,December,8442.698511,40909.26053
Cleaning,Selgros,2020,January,33470.11355,74099.69587
Cleaning,Selgros,2021,January,-10789.27699,23301.85174
Cleaning,Selgros,2022,January,1053.911435,55836.49384
Cleaning,Selgros,2023,January,-78258.28881,75575.12047
Cleaning,Selgros,2020,February,11510.38624,34450.06737
Cleaning,Selgros,2021,February,-2583.187387,45984.92356
Cleaning,Selgros,2022,February,13479.07325,81786.74972
Cleaning,Selgros,2023,February,-161172.9991,-42590.9667
Cleaning,Selgros,2020,March,11905.95572,69280.83791
Cleaning,Selgros,2021,March,-33515.06347,41036.3299
Cleaning,Selgros,2022,March,-35914.9799,18570.25647
Cleaning,Selgros,2023,March,242923.437,255725.9302
Cleaning,Selgros,2020,April,7626.373538,38371.59286
Cleaning,Selgros,2021,April,-3456.973887,13824.02694
Cleaning,Selgros,2022,April,1603.208033,36181.2785
Cleaning,Selgros,2023,April,-48053.28955,-41574.70035
Cleaning,Selgros,2020,May,65721.47568,133944.8181
Cleaning,Selgros,2021,May,154272.9187,254236.5856
Cleaning,Selgros,2022,May,21359.86619,43912.06553
Cleaning,Selgros,2023,May,14629.98598,19875.17272
Cleaning,Selgros,2020,June,49900.74596,109000.1106
Cleaning,Selgros,2021,June,544.4096486,37076.99246
Cleaning,Selgros,2022,June,4277.724499,26725.70749
Cleaning,Selgros,2020,July,27957.23171,69192.78581
Cleaning,Selgros,2021,July,2429.260511,84238.18235
Cleaning,Selgros,2022,July,-6899.09713,30392.57777
Cleaning,Selgros,2020,August,19514.02705,95049.60248
Cleaning,Selgros,2021,August,-17351.20448,36797.72117
Cleaning,Selgros,2022,August,93148.7164,137727.4205
Cleaning,Selgros,2020,September,2463.179424,30065.02519
Cleaning,Selgros,2021,September,-5184.510721,75745.21195
Cleaning,Selgros,2022,September,-19269.79149,105075.1714
Cleaning,Selgros,2020,October,-13112.65567,47204.26829
Cleaning,Selgros,2021,October,31606.56494,69831.15517
Cleaning,Selgros,2022,October,-42381.81375,53552.56095
Cleaning,Selgros,2020,November,-16701.30865,34037.43826
Cleaning,Selgros,2021,November,11232.31312,103516.6271
Cleaning,Selgros,2022,November,12932.45634,138409.0856
Cleaning,Selgros,2020,December,14587.5979,77825.62566
Cleaning,Selgros,2021,December,-14024.06006,49310.94293
Cleaning,Selgros,2022,December,-50123.87082,105102.3539
Laundry Refreshment,Selgros,2020,January,-5075.172018,38656.98678
Laundry Refreshment,Selgros,2021,January,-3161.091845,28791.90097
Laundry Refreshment,Selgros,2022,January,21480.17221,74877.22484
Laundry Refreshment,Selgros,2023,January,28813.06179,64933.42328
Laundry Refreshment,Selgros,2020,February,666.9913267,15846.50553
Laundry Refreshment,Selgros,2021,February,-10924.4801,16222.37439
Laundry Refreshment,Selgros,2022,February,11428.07373,56032.2437
Laundry Refreshment,Selgros,2023,February,55364.15864,166858.9124
Laundry Refreshment,Selgros,2020,March,-10375.45035,16445.3885
Laundry Refreshment,Selgros,2021,March,-1083.964338,48541.47545
Laundry Refreshment,Selgros,2022,March,33645.93932,57927.54899
Laundry Refreshment,Selgros,2023,March,34995.17878,47354.7761
Laundry Refreshment,Selgros,2020,April,-10401.59923,-6516.099272
Laundry Refreshment,Selgros,2021,April,-16797.65567,1270.332728
Laundry Refreshment,Selgros,2022,April,-55779.14859,-20343.81348
Laundry Refreshment,Selgros,2023,April,22893.80872,35115.79918
Laundry Refreshment,Selgros,2020,May,29357.41963,39651.89891
Laundry Refreshment,Selgros,2021,May,11490.88667,44700.86902
Laundry Refreshment,Selgros,2022,May,83131.22296,110513.1193
Laundry Refreshment,Selgros,2023,May,27479.60887,34840.05176
Laundry Refreshment,Selgros,2020,June,8712.503987,45364.22125
Laundry Refreshment,Selgros,2021,June,-19869.82181,30427.42005
Laundry Refreshment,Selgros,2022,June,19584.60472,36312.12263
Laundry Refreshment,Selgros,2020,July,5532.840786,28998.87812
Laundry Refreshment,Selgros,2021,July,-7407.752649,46689.61805
Laundry Refreshment,Selgros,2022,July,-119448.6133,-88318.96368
Laundry Refreshment,Selgros,2020,August,40908.5787,104796.9996
Laundry Refreshment,Selgros,2021,August,12869.44401,59224.92686
Laundry Refreshment,Selgros,2022,August,80082.08511,122810.6005
Laundry Refreshment,Selgros,2020,September,10005.54941,25161.73009
Laundry Refreshment,Selgros,2021,September,12144.91166,42591.64465
Laundry Refreshment,Selgros,2022,September,37824.0263,110371.5588
Laundry Refreshment,Selgros,2020,October,-2770.401589,14647.96877
Laundry Refreshment,Selgros,2021,October,14937.61812,59303.3654
Laundry Refreshment,Selgros,2022,October,-36807.36399,102719.7579
Laundry Refreshment,Selgros,2020,November,-4083.262999,27637.42301
Laundry Refreshment,Selgros,2021,November,55027.72771,120552.2243
Laundry Refreshment,Selgros,2022,November,63095.74527,113199.3636
Laundry Refreshment,Selgros,2020,December,14753.38935,47962.04979
Laundry Refreshment,Selgros,2021,December,-30950.80259,1235.303835
Laundry Refreshment,Selgros,2022,December,41821.78839,172389.9983
Laundry Wash,Combi,2020,January,11452.03195,43957.80911
Laundry Wash,Combi,2020,February,11323.66554,36807.25246
Laundry Wash,Combi,2020,March,7703.665221,19608.26591
Laundry Wash,Combi,2022,March,1023.338769,1023.338769
Laundry Wash,Combi,2020,April,4007.201423,18272.6933
Laundry Wash,Combi,2020,May,502.1964243,502.1964243
Laundry Wash,Combi,2023,May,0,0
Laundry Wash,Combi,2020,June,11363.53519,11363.53519
Laundry Wash,Combi,2021,June,1812.967676,1812.967676
Laundry Wash,Combi,2022,June,2.022009067,2.022009067
Laundry Wash,Combi,2020,July,-2364.197461,-2364.197461
Laundry Wash,Combi,2021,July,312.0144667,312.0144667
Laundry Wash,Combi,2022,July,0,0
Laundry Wash,Combi,2022,August,0,0
Laundry Wash,Combi,2020,September,4146.805755,4146.805755
Laundry Wash,Combi,2021,September,90.48372386,90.48372386
Laundry Wash,Combi,2022,September,0,0
Laundry Wash,Combi,2020,October,-3933.122041,-3933.122041
Laundry Wash,Combi,2021,October,-469.0856706,-469.0856706
Laundry Wash,Combi,2022,October,621.5672813,621.5672813
Laundry Wash,Combi,2020,November,1089.935875,1089.935875
Laundry Wash,Combi,2022,November,0,0
Laundry Wash,Combi,2020,December,-13906.95206,-13906.95206
Laundry Wash,Combi,2021,December,-4367.70596,-4367.70596
Laundry Wash,Combi,2022,December,1907.803916,1907.803916
Cleaning,Combi,2020,January,13248.93153,33736.27047
Cleaning,Combi,2020,February,7476.088608,22005.4278
Cleaning,Combi,2020,March,4907.855121,11743.87303
Cleaning,Combi,2022,March,714.1453754,714.1453754
Cleaning,Combi,2020,April,3650.26868,15696.30798
Cleaning,Combi,2020,May,486.7681189,486.7681189
Cleaning,Combi,2020,June,7933.775299,7933.775299
Cleaning,Combi,2021,June,1331.498858,1331.498858
Cleaning,Combi,2022,June,1.487574533,1.487574533
Cleaning,Combi,2020,July,-2401.884092,-2401.884092
Cleaning,Combi,2021,July,211.7044766,211.7044766
Cleaning,Combi,2020,September,3034.648844,3034.648844
Cleaning,Combi,2021,September,67.57331406,67.57331406
Cleaning,Combi,2020,October,-1960.521164,-1960.521164
Cleaning,Combi,2021,October,-440.5687462,-440.5687462
Cleaning,Combi,2022,October,468.4557856,468.4557856
Cleaning,Combi,2020,November,971.3053393,971.3053393
Cleaning,Combi,2020,December,-11490.35702,-11490.35702
Cleaning,Combi,2021,December,-3194.001002,-3194.001002
Cleaning,Combi,2022,December,1110.398633,1110.398633
Laundry Refreshment,Combi,2020,January,6589.688829,20605.11173
Laundry Refreshment,Combi,2020,February,11261.25864,31824.45194
Laundry Refreshment,Combi,2020,March,3358.572273,10337.63879
Laundry Refreshment,Combi,2022,March,626.0759457,626.0759457
Laundry Refreshment,Combi,2020,April,1418.340604,10107.1478
Laundry Refreshment,Combi,2020,May,259.6014329,259.6014329
Laundry Refreshment,Combi,2020,June,7172.996799,7172.996799
Laundry Refreshment,Combi,2021,June,992.6612287,992.6612287
Laundry Refreshment,Combi,2022,June,1.383655953,1.383655953
Laundry Refreshment,Combi,2020,July,-1195.278398,-1195.278398
Laundry Refreshment,Combi,2021,July,210.0513024,210.0513024
Laundry Refreshment,Combi,2020,September,1992.577936,1992.577936
Laundry Refreshment,Combi,2021,September,57.47944296,57.47944296
Laundry Refreshment,Combi,2020,October,-2526.170817,-2526.170817
Laundry Refreshment,Combi,2021,October,-191.1265932,-191.1265932
Laundry Refreshment,Combi,2022,October,356.2275235,356.2275235
Laundry Refreshment,Combi,2020,November,582.1941995,582.1941995
Laundry Refreshment,Combi,2020,December,-7417.908488,-7417.908488
Laundry Refreshment,Combi,2021,December,-2173.174604,-2173.174604
Laundry Refreshment,Combi,2022,December,1198.118876,1198.118876
Laundry Wash,Lidl,2020,January,4190.95449,11513.21051
Laundry Wash,Lidl,2021,January,-2098.257796,9742.579714
Laundry Wash,Lidl,2022,January,14656.65127,22402.64144
Laundry Wash,Lidl,2023,January,-63.61418016,3002.992013
Laundry Wash,Lidl,2020,February,1685.724817,9432.503568
Laundry Wash,Lidl,2021,February,5374.035875,28168.60782
Laundry Wash,Lidl,2022,February,-345.510687,1785.01124
Laundry Wash,Lidl,2023,February,2451.377375,3440.425324
Laundry Wash,Lidl,2020,March,7151.335946,17326.27621
Laundry Wash,Lidl,2021,March,-12252.44317,-7249.14205
Laundry Wash,Lidl,2022,March,16790.37438,24132.3264
Laundry Wash,Lidl,2023,March,13362.2965,16337.29191
Laundry Wash,Lidl,2020,April,4759.60986,11896.13978
Laundry Wash,Lidl,2021,April,40338.33632,86147.16712
Laundry Wash,Lidl,2022,April,3189.486504,7261.38242
Laundry Wash,Lidl,2023,April,-30247.93034,-28399.21736
Laundry Wash,Lidl,2020,May,2431.065108,13867.92541
Laundry Wash,Lidl,2021,May,38335.99062,40064.78914
Laundry Wash,Lidl,2022,May,39.21586692,1127.850677
Laundry Wash,Lidl,2023,May,1658.989607,7221.08484
Laundry Wash,Lidl,2020,June,4692.354569,23541.67164
Laundry Wash,Lidl,2021,June,15895.32744,22887.24902
Laundry Wash,Lidl,2022,June,55093.19715,97387.61909
Laundry Wash,Lidl,2020,July,2981.442506,10303.02684
Laundry Wash,Lidl,2021,July,6692.255291,16642.27582
Laundry Wash,Lidl,2022,July,-441.8028079,3874.690155
Laundry Wash,Lidl,2020,August,2633.800238,8252.751651
Laundry Wash,Lidl,2021,August,5026.973047,8217.930801
Laundry Wash,Lidl,2022,August,-872.4000198,2004.601436
Laundry Wash,Lidl,2020,September,8615.602829,13340.07632
Laundry Wash,Lidl,2021,September,383.0600339,5230.804796
Laundry Wash,Lidl,2022,September,808.3398603,3488.010998
Laundry Wash,Lidl,2020,October,28671.78773,58756.71256
Laundry Wash,Lidl,2021,October,1306.608449,6028.144901
Laundry Wash,Lidl,2022,October,3874.743742,8785.059618
Laundry Wash,Lidl,2020,November,-336.0652441,12578.89651
Laundry Wash,Lidl,2021,November,-2070.915953,-262.4111258
Laundry Wash,Lidl,2022,November,10265.72412,25507.53839
Laundry Wash,Lidl,2020,December,6784.555253,24040.92499
Laundry Wash,Lidl,2021,December,3052.59438,10240.48805
Laundry Wash,Lidl,2022,December,645.8884188,8436.497014
Cleaning,Lidl,2020,January,6070.877631,13614.82087
Cleaning,Lidl,2021,January,3011.477392,14005.2104
Cleaning,Lidl,2022,January,19042.12384,36177.95318
Cleaning,Lidl,2023,January,-2918.1378,5836.94173
Cleaning,Lidl,2020,February,2928.850631,9525.749388
Cleaning,Lidl,2021,February,15597.69161,36793.47232
Cleaning,Lidl,2022,February,3456.387354,7581.308517
Cleaning,Lidl,2023,February,4804.710768,13483.65121
Cleaning,Lidl,2020,March,2135.91953,5622.195848
Cleaning,Lidl,2021,March,-4542.357677,853.6774298
Cleaning,Lidl,2022,March,39423.3508,47766.63416
Cleaning,Lidl,2023,March,9146.772069,20080.81303
Cleaning,Lidl,2020,April,5335.65531,12801.59612
Cleaning,Lidl,2021,April,42920.51877,70666.20977
Cleaning,Lidl,2022,April,2814.466669,8583.67006
Cleaning,Lidl,2023,April,5145.174269,12661.19956
Cleaning,Lidl,2020,May,8623.793003,15450.12196
Cleaning,Lidl,2021,May,30070.16541,31853.6385
Cleaning,Lidl,2022,May,-2261.322393,550.7428767
Cleaning,Lidl,2023,May,-4313.168936,-1343.695998
Cleaning,Lidl,2020,June,40880.87602,75914.78014
Cleaning,Lidl,2021,June,18288.8677,26351.2043
Cleaning,Lidl,2022,June,3936.946069,9410.067833
Cleaning,Lidl,2020,July,8109.220407,18238.5801
Cleaning,Lidl,2021,July,2063.794014,12208.04898
Cleaning,Lidl,2022,July,1180.644064,5861.649205
Cleaning,Lidl,2020,August,1964.313027,4830.555288
Cleaning,Lidl,2021,August,3296.09262,6501.93987
Cleaning,Lidl,2022,August,-1816.08673,6982.058408
Cleaning,Lidl,2020,September,30124.07137,33141.98873
Cleaning,Lidl,2021,September,3728.105398,7442.260462
Cleaning,Lidl,2022,September,8595.759585,18379.94265
Cleaning,Lidl,2020,October,35111.6582,59047.43273
Cleaning,Lidl,2021,October,6608.026383,31025.69635
Cleaning,Lidl,2022,October,8060.548361,17483.87941
Cleaning,Lidl,2020,November,-3992.115104,6011.002349
Cleaning,Lidl,2021,November,15.20357608,5273.413494
Cleaning,Lidl,2022,November,1314.545908,8739.532646
Cleaning,Lidl,2020,December,-288.8127449,9204.648874
Cleaning,Lidl,2021,December,15958.29077,28697.82138
Cleaning,Lidl,2022,December,8691.103265,25104.56807
Laundry Refreshment,Lidl,2020,January,1555.718283,5763.302482
Laundry Refreshment,Lidl,2021,January,32.4373182,3558.966697
Laundry Refreshment,Lidl,2022,January,-486.0633341,626.4697676
Laundry Refreshment,Lidl,2023,January,-1140.545074,1044.769089
Laundry Refreshment,Lidl,2020,February,616.3815614,5319.219719
Laundry Refreshment,Lidl,2021,February,6949.296019,17447.16194
Laundry Refreshment,Lidl,2022,February,1872.964313,3204.618647
Laundry Refreshment,Lidl,2023,February,3515.126666,6550.192392
Laundry Refreshment,Lidl,2020,March,183.312863,4366.274068
Laundry Refreshment,Lidl,2021,March,1442.557299,4913.237325
Laundry Refreshment,Lidl,2022,March,28210.96896,37610.17889
Laundry Refreshment,Lidl,2023,March,12838.77491,16095.43744
Laundry Refreshment,Lidl,2020,April,1319.077157,3247.98347
Laundry Refreshment,Lidl,2021,April,25934.4938,52821.36656
Laundry Refreshment,Lidl,2022,April,773.7574211,2034.026341
Laundry Refreshment,Lidl,2023,April,4512.772897,7064.870689
Laundry Refreshment,Lidl,2020,May,207.7261619,2028.90421
Laundry Refreshment,Lidl,2021,May,21238.87656,23040.27541
Laundry Refreshment,Lidl,2022,May,1735.540327,3937.912252
Laundry Refreshment,Lidl,2023,May,1061.14927,4139.777873
Laundry Refreshment,Lidl,2020,June,9901.930416,16456.50624
Laundry Refreshment,Lidl,2021,June,5714.05516,7715.385237
Laundry Refreshment,Lidl,2022,June,11594.68613,18481.93587
Laundry Refreshment,Lidl,2020,July,7327.121649,14124.05845
Laundry Refreshment,Lidl,2021,July,12795.46152,27493.95426
Laundry Refreshment,Lidl,2022,July,1456.924339,4258.167637
Laundry Refreshment,Lidl,2020,August,335.3683788,2296.564499
Laundry Refreshment,Lidl,2021,August,-644.4324933,15475.54925
Laundry Refreshment,Lidl,2022,August,-5812.513754,-2589.119352
Laundry Refreshment,Lidl,2020,September,5840.620887,7951.002851
Laundry Refreshment,Lidl,2021,September,-18095.64474,-16239.00482
Laundry Refreshment,Lidl,2022,September,3397.326347,8760.498069
Laundry Refreshment,Lidl,2020,October,26093.15096,43938.58356
Laundry Refreshment,Lidl,2021,October,814.3930317,17929.26336
Laundry Refreshment,Lidl,2022,October,2482.378672,6111.698593
Laundry Refreshment,Lidl,2020,November,-3871.330277,314.4892924
Laundry Refreshment,Lidl,2021,November,-158.4980505,4013.133344
Laundry Refreshment,Lidl,2022,November,16108.33173,26389.4856
Laundry Refreshment,Lidl,2020,December,533.8658004,2970.075917
Laundry Refreshment,Lidl,2021,December,17089.80366,24163.93854
Laundry Refreshment,Lidl,2022,December,-15140.29974,-11644.29778
